TransactionID,TransactionDate,CustomerID,Amount
2684,12/19/2013,675,1.71
2685,3/3/2010,676,14.43
2686,9/7/2010,676,5.87
2687,2/17/2012,676,16.41
2688,12/27/2011,676,8.41
2689,6/26/2010,676,3.98
2690,1/30/2012,676,23.13
2691,3/3/2015,676,0.5
2692,4/4/2012,676,2.88
2693,9/13/2015,676,0.35
2694,8/3/2014,676,9.91
2695,1/10/2011,676,0.8
2696,7/11/2015,676,5.87
2697,3/22/2013,677,0.18
2698,12/8/2014,677,3.13
2699,2/10/2015,678,1.86
2700,7/25/2011,679,8.51
2701,1/13/2013,679,5.41
2702,6/21/2015,679,2.95
2703,9/24/2012,679,4.51
2704,9/20/2011,679,3.18
2705,5/2/2012,679,4.82
2706,8/24/2013,679,12.62
2707,2/4/2013,679,16.25
2708,7/14/2015,679,16.83
2709,8/10/2014,679,1.41
2710,12/17/2014,679,4.56
2711,9/15/2011,679,4.96
2712,7/22/2012,679,5.27
2713,10/22/2012,679,14.88
2714,4/15/2014,680,9.91
2715,11/28/2014,681,6.37
2716,10/20/2010,682,13.53
2717,1/21/2015,682,11.57
2718,2/3/2012,682,7.96
2719,2/26/2012,682,2.36
2720,8/7/2012,682,13.36
2721,3/5/2015,682,8.45
2722,9/6/2013,682,14.51
2723,12/2/2014,683,0.17
2724,3/4/2015,683,14.57
2725,4/7/2014,684,8.79
2726,10/11/2014,684,15.77
2727,3/10/2015,684,16.44
2728,7/7/2011,685,1.08
2729,9/3/2014,685,1.67
2730,5/15/2014,685,18.5
2731,4/9/2013,685,0.58
2732,11/8/2013,685,6.79
2733,11/20/2013,685,16.8
2734,1/6/2013,685,3.05
2735,1/17/2012,685,3.82
2736,4/8/2014,685,17.54
2737,10/29/2013,685,13.93
2738,3/16/2015,685,0.26
2739,10/17/2014,686,2.66
2740,8/7/2014,687,0.34
2741,2/10/2015,687,12.69
2742,6/12/2015,687,4.44
2743,6/9/2015,687,18.24
2744,10/8/2015,687,2.96
2745,9/23/2015,688,13.68
2746,11/6/2011,689,10.96
2747,5/1/2014,689,14.34
2748,3/7/2013,689,7.09
2749,6/3/2013,689,1.94
2750,12/1/2011,689,14.13
2751,9/14/2015,689,19.25
2752,3/16/2014,689,21.24
2753,5/22/2012,689,3.05
2754,8/9/2015,689,8.1
2755,12/19/2014,690,1.07
2756,5/8/2015,690,12.04
2757,6/22/2012,691,15.8
2758,5/14/2013,691,6.05
2759,7/30/2012,691,0.87
2760,10/24/2014,691,5.65
2761,8/31/2013,691,38.35
2762,10/2/2015,691,1.62
2763,8/8/2012,691,8.69
2764,8/5/2012,691,19.56
2765,3/20/2013,691,0.99
2766,5/16/2014,691,7.01
2767,5/27/2010,692,3.01
2768,7/22/2012,692,5.8
2769,1/25/2014,692,12.72
2770,4/26/2015,692,11.65
2771,1/20/2013,692,5.05
2772,2/4/2013,692,10.51
2773,8/10/2015,692,20.43
2774,10/14/2013,693,16.77
2775,10/30/2014,693,3.34
2776,8/26/2015,693,7.69
2777,6/3/2015,693,1.66
2778,5/19/2014,694,4.37
2779,2/10/2013,695,3.96
2780,3/5/2013,695,6.19
2781,11/6/2013,695,10.48
2782,8/26/2014,695,1.21
2783,7/16/2015,695,6.63
2784,4/20/2013,695,3.32
2785,8/17/2015,695,12.11
2786,4/15/2013,695,5.69
2787,7/6/2010,696,13.09
2788,2/28/2010,697,13.59
2789,7/19/2015,697,14.24
2790,4/13/2010,697,7.22
2791,10/26/2011,698,5.32
2792,10/18/2013,698,4.26
2793,11/24/2015,698,7.5
2794,3/20/2013,698,2.21
2795,4/11/2015,698,0.76
2796,8/3/2010,699,11.77
2797,3/6/2011,699,4.48
2798,12/23/2010,699,9.85
2799,2/8/2012,699,9.32
2800,8/13/2010,699,6.91
2801,6/9/2011,699,1.47
2802,7/15/2014,699,17.51
2803,12/19/2010,699,11.19
2804,9/1/2010,699,16.68
2805,2/12/2013,699,10.48
2806,4/16/2011,699,4.28
2807,11/1/2015,699,7.86
2808,11/28/2012,699,1.72
2809,7/20/2012,699,1.35
2810,5/28/2013,700,0.16
2811,4/3/2015,700,3.92
2812,10/12/2014,700,5.9
2813,1/6/2011,701,10.66
2814,7/23/2015,701,0.4
2815,3/23/2011,701,6.79
2816,4/14/2011,701,6.74
2817,8/3/2014,701,4.21
2818,1/13/2013,701,9.93
2819,11/13/2012,701,10.63
2820,10/16/2014,701,0.11
2821,6/5/2014,701,4.89
2822,8/16/2014,701,3.07
2823,2/27/2014,701,4.49
2824,2/7/2011,701,26.88
2825,9/16/2010,702,10.49
2826,8/6/2012,702,6.3
2827,1/7/2013,702,2.18
2828,6/8/2014,702,3.82
2829,2/11/2012,702,7.8
2830,7/3/2014,702,15.38
2831,9/26/2010,702,26.68
2832,4/14/2011,702,0.61
2833,9/17/2011,702,2.61
2834,7/31/2015,702,4.37
2835,11/20/2013,702,0.45
2836,3/24/2012,702,11.19
2837,3/23/2011,702,5.72
2838,5/12/2011,703,2.61
2839,10/13/2013,703,20.61
2840,1/20/2012,703,3.69
2841,8/26/2011,703,10.66
2842,11/9/2012,703,5.34
2843,1/14/2015,703,1.55
2844,7/30/2014,703,9.45
2845,10/29/2015,703,12.5
2846,4/16/2012,703,3.73
2847,11/15/2012,703,0.43
2848,4/9/2014,703,1.9
2849,4/21/2013,703,6.09
2850,4/8/2013,703,25.62
2851,8/3/2011,703,10.67
2852,2/11/2014,703,4.41
2853,1/26/2014,703,13.42
2854,12/27/2012,704,7.06
2855,9/6/2015,704,9.36
2856,10/31/2014,704,18.14
2857,5/23/2013,704,0.1
2858,4/15/2014,704,9.44
2859,1/19/2011,705,9.53
2860,8/6/2013,705,15.47
2861,6/19/2012,705,6.27
2862,4/19/2015,705,27.19
2863,11/21/2011,705,4.4
2864,4/24/2011,705,2.18
2865,2/13/2015,705,7.31
2866,8/12/2014,705,9.15
2867,2/26/2011,706,3.94
2868,11/8/2012,706,5.47
2869,5/30/2010,707,4.73
2870,1/1/2011,707,2.46
2871,3/15/2012,707,2.36
2872,10/23/2011,707,2.49
2873,5/8/2011,708,11.87
2874,4/6/2012,709,12.58
2875,9/9/2014,709,9.64
2876,4/5/2015,709,8.44
2877,8/18/2013,709,2.09
2878,8/16/2012,709,6.51
2879,8/14/2013,709,22.5
2880,7/5/2014,709,17.67
2881,9/7/2012,709,1.16
2882,12/9/2010,710,15.98
2883,3/22/2011,710,5.79
2884,12/17/2013,710,0.12
2885,8/16/2011,710,0.68
2886,12/27/2013,710,13.12
2887,11/19/2015,710,9.88
2888,7/8/2013,710,0.76
2889,2/28/2012,710,0.56
2890,2/8/2013,710,16.16
2891,4/25/2014,710,11.51
2892,7/3/2010,711,4.88
2893,7/9/2014,711,4.51
2894,3/28/2011,712,13.39
2895,7/2/2012,712,10.79
2896,8/14/2014,712,18.25
2897,6/24/2012,712,3.46
2898,1/21/2015,712,0.09
2899,4/12/2015,712,1.89
2900,1/28/2013,712,8.68
2901,2/2/2015,712,0.66
2902,10/12/2015,712,11.54
2903,3/21/2012,712,22.86
2904,3/28/2013,712,2.81
2905,6/27/2013,712,2.1
2906,4/6/2011,712,13.63
2907,5/25/2013,713,3.56
2908,7/21/2013,714,1.85
2909,11/24/2015,714,9.88
2910,4/8/2015,714,0.19
2911,12/22/2013,714,2.19
2912,1/3/2014,714,3.8
2913,9/23/2015,714,1.07
2914,10/4/2013,714,6.43
2915,10/6/2013,714,4.2
2916,9/12/2013,714,4.42
2917,12/2/2013,715,10.82
2918,6/26/2014,715,11.53
2919,10/8/2015,715,9.35
2920,12/8/2013,715,6.61
2921,5/14/2015,715,7.55
2922,12/29/2013,715,9.36
2923,12/28/2015,716,7.43
2924,5/24/2010,717,0.03
2925,12/24/2015,717,12.74
2926,10/3/2015,717,9.73
2927,6/5/2012,717,5.34
2928,2/27/2015,717,1.11
2929,10/29/2010,717,12.74
2930,10/1/2014,717,4.76
2931,7/19/2012,717,5.16
2932,5/12/2013,717,19.68
2933,1/31/2015,717,6.5
2934,10/13/2011,717,12.71
2935,2/1/2013,717,15.71
2936,9/11/2013,718,0.96
2937,3/28/2015,718,5.5
2938,12/19/2013,718,5.18
2939,10/30/2015,718,10.41
2940,12/10/2015,719,9.44
2941,8/6/2013,720,10.24
2942,9/9/2013,720,1.77
2943,12/28/2014,720,20.14
2944,9/11/2014,720,5.69
2945,9/25/2014,720,3.78
2946,1/5/2014,720,3.47
2947,1/25/2015,720,5.7
2948,7/26/2010,721,7.11
2949,8/24/2012,721,0.18
2950,7/27/2015,721,2.42
2951,1/20/2011,721,6.49
2952,5/7/2013,721,5.4
2953,12/7/2011,721,7.72
2954,8/20/2011,721,1.61
2955,4/26/2013,721,2.81
2956,11/10/2014,721,1.8
2957,5/11/2010,722,10.2
2958,10/18/2014,722,10.88
2959,7/26/2015,722,6.46
2960,11/22/2011,723,3.87
2961,5/20/2013,724,3.89
2962,9/2/2015,724,4.17
2963,5/18/2014,724,4.66
2964,8/2/2014,724,5.95
2965,1/9/2015,724,20.35
2966,8/3/2013,724,5
2967,10/7/2014,724,1.1
2968,4/7/2014,724,4.75
2969,9/9/2015,724,10.83
2970,12/1/2015,724,12.66
2971,5/3/2014,724,1.21
2972,4/8/2015,725,0.94
2973,4/11/2015,725,3.61
2974,9/28/2015,725,1.8
2975,6/6/2015,725,1.55
2976,6/2/2014,726,14.24
2977,10/29/2015,726,0.36
2978,1/30/2010,727,1.28
2979,10/5/2011,727,8.47
2980,10/2/2011,727,6.26
2981,8/19/2014,727,8.75
2982,9/25/2013,727,7.38
2983,3/12/2010,727,12.78
2984,6/3/2013,727,5.3
2985,12/16/2010,727,13.97
2986,9/11/2014,727,11.84
2987,3/20/2013,727,10.41
2988,7/19/2015,727,16.82
2989,2/1/2013,727,3.12
2990,12/29/2012,727,8.56
2991,2/24/2014,727,0.62
2992,2/24/2015,727,0.31
2993,1/31/2012,727,6.83
2994,4/21/2013,728,11.95
2995,4/23/2014,728,7.99
2996,11/11/2015,728,5.41
2997,7/13/2013,728,4.67
2998,5/6/2011,729,4.86
2999,2/4/2012,729,8.33
3000,12/20/2010,730,7.26
3001,4/10/2013,731,2.38
3002,5/27/2015,731,9.88
3003,12/19/2014,731,12.14
3004,3/20/2014,731,17.02
3005,9/21/2015,732,8.51
3006,10/11/2015,732,4.57
3007,9/22/2013,733,2.74
3008,4/22/2015,733,2.84
3009,3/1/2015,733,3.05
3010,12/15/2011,734,15.44
3011,10/2/2013,734,1.1
3012,1/17/2013,734,7.63
3013,9/24/2015,735,5.39
3014,12/21/2015,735,10.15
3015,7/25/2012,736,18.21
3016,10/30/2012,736,6.12
3017,12/30/2014,736,1.37
3018,9/27/2012,736,4.12
3019,5/25/2015,736,2.31
3020,7/19/2013,736,7.36
3021,2/2/2014,737,6.58
3022,9/15/2014,737,2.89
3023,3/7/2010,738,2.95
3024,11/26/2013,738,13.03
3025,2/26/2014,738,14.63
3026,2/19/2013,738,14.17
3027,8/26/2012,738,6.21
3028,5/22/2015,738,6.28
3029,5/27/2011,738,6.2
3030,12/3/2014,738,2.43
3031,5/19/2015,738,1.85
3032,8/29/2011,738,7.85
3033,10/12/2012,739,3.48
3034,2/19/2015,740,19.76
3035,3/7/2015,740,9.88
3036,5/10/2015,741,2
3037,8/14/2015,741,7.05
3038,10/21/2015,741,8.5
3039,10/4/2011,742,10.87
3040,6/26/2014,743,0.84
3041,2/15/2015,743,4.29
3042,6/27/2010,744,7.47
3043,2/23/2012,744,1.77
3044,5/29/2015,744,4.87
3045,6/14/2014,745,14.94
3046,6/18/2015,745,1.56
3047,4/4/2015,745,0.68
3048,12/29/2015,745,8.51
3049,9/25/2015,745,4.05
3050,10/13/2015,745,6.33
3051,9/8/2015,745,5.44
3052,9/17/2014,745,4.83
3053,8/6/2011,746,8.99
3054,11/14/2014,746,3.55
3055,10/11/2015,746,1.34
3056,9/23/2013,746,9.79
3057,11/26/2015,746,7.32
3058,12/5/2011,746,4.07
3059,6/17/2014,746,7.57
3060,12/24/2011,746,9.72
3061,2/17/2015,746,7.09
3062,3/3/2014,747,12.44
3063,6/4/2014,747,1.38
3064,10/3/2014,747,13.01
3065,11/1/2013,748,2.15
3066,6/12/2014,748,7.72
3067,7/11/2014,748,8.17
3068,11/16/2015,748,17.12
3069,2/8/2015,748,5.14
3070,10/19/2015,748,28.15
3071,2/28/2015,748,5.5
3072,8/13/2010,749,3.5
3073,2/19/2012,749,5.71
3074,2/18/2012,749,13.86
3075,9/14/2014,749,2.26
3076,12/11/2013,749,12.25
3077,6/28/2010,750,10.42
3078,12/30/2011,750,7.64
3079,2/26/2012,750,2.66
3080,2/5/2012,750,0.15
3081,2/9/2012,751,15.17
3082,10/31/2015,751,16.82
3083,1/7/2013,751,12.72
3084,8/24/2014,751,12.52
3085,12/10/2013,751,3
3086,4/8/2014,751,14.1
3087,11/6/2014,752,0.28
3088,6/9/2014,753,0.65
3089,12/13/2014,753,14.76
3090,6/7/2010,754,22.17
3091,12/21/2015,754,3.7
3092,4/8/2015,754,1.42
3093,2/14/2014,754,2.2
3094,3/21/2014,754,22.05
3095,6/9/2012,754,22.88
3096,4/7/2013,754,5.44
3097,12/11/2012,754,5.17
3098,10/10/2015,754,3.22
3099,9/6/2010,754,12.31
3100,11/4/2012,754,23.35
3101,10/25/2012,754,5.63
3102,1/10/2011,754,3.4
3103,8/28/2014,754,1.56
3104,9/29/2014,755,4.92
3105,7/21/2015,755,5.95
3106,9/15/2014,756,1.21
3107,3/9/2013,757,11.2
3108,6/9/2013,757,11.84
3109,3/24/2015,757,1.15
3110,6/3/2013,757,2.05
3111,11/24/2014,757,13.73
3112,8/26/2010,758,23.54
3113,8/18/2011,758,3.09
3114,10/18/2015,758,10.71
3115,10/23/2014,758,6.3
3116,9/4/2010,758,2.43
3117,12/21/2010,759,5.91
3118,7/10/2012,759,1.52
3119,9/23/2011,759,5.25
3120,10/11/2012,759,9.2
3121,11/7/2014,759,0.27
3122,12/29/2013,759,4.55
3123,3/12/2015,760,1.96
3124,8/12/2011,761,1.54
3125,5/3/2014,761,4.76
3126,5/28/2015,761,1.67
3127,8/31/2012,761,4.04
3128,2/3/2012,761,16.62
3129,10/28/2014,761,5.55
3130,12/1/2012,761,1.78
3131,6/17/2015,761,3.27
3132,3/21/2013,761,5.86
3133,9/24/2015,761,2.77
3134,10/8/2013,761,2.42
3135,9/8/2011,761,12.74
3136,11/26/2012,762,3.23
3137,11/16/2013,762,16.09
3138,1/6/2015,762,10.93
3139,10/1/2014,762,0.47
3140,9/17/2010,763,15.62
3141,10/18/2012,763,10.87
3142,12/10/2012,763,9.62
3143,5/13/2014,763,2.44
3144,10/26/2015,763,7.75
3145,1/24/2014,763,4.29
3146,7/11/2014,763,1.93
3147,6/20/2015,764,4.02
3148,3/18/2014,765,3.38
3149,7/4/2015,765,5.19
3150,3/9/2015,765,7.75
3151,3/25/2015,765,6.64
3152,1/14/2014,766,13.09
3153,7/14/2015,766,1.66
3154,2/25/2015,766,14.05
3155,8/5/2014,766,20.44
3156,12/19/2015,766,16.73
3157,5/25/2014,767,6.72
3158,12/31/2014,767,1.52
3159,3/7/2011,768,15.87
3160,1/22/2013,769,2.72
3161,5/30/2014,769,12.51
3162,12/19/2011,770,7.26
3163,9/1/2014,770,11.5
3164,7/5/2013,770,3.49
3165,4/16/2011,771,1.7
3166,7/28/2011,772,23.47
3167,10/27/2013,773,4.4
3168,4/13/2014,773,6.71
3169,7/25/2014,773,1.24
3170,12/24/2013,773,13.44
3171,9/17/2012,774,0.7
3172,3/17/2015,774,25.33
3173,3/17/2013,774,18.94
3174,5/6/2013,774,1.6
3175,6/9/2014,774,13.06
3176,8/5/2014,775,5.49
3177,8/13/2011,776,1.02
3178,10/4/2012,776,17.01
3179,11/9/2011,776,14.64
3180,6/26/2014,776,5.37
3181,6/2/2011,777,1.6
3182,5/31/2014,777,9.08
3183,7/9/2011,777,12.27
3184,4/22/2015,777,9.09
3185,10/2/2015,778,0.78
3186,10/3/2015,779,8.1
3187,12/4/2014,780,18.81
3188,8/13/2015,780,9.44
3189,4/2/2015,781,8.01
3190,7/26/2010,782,8.35
3191,1/19/2012,782,14.75
3192,6/17/2015,782,6.11
3193,9/27/2012,782,12.6
3194,8/10/2010,782,0.5
3195,9/19/2013,782,6.7
3196,3/1/2011,782,4.2
3197,8/7/2014,782,6.28
3198,10/27/2011,782,2.25
3199,1/23/2013,782,12.34
3200,1/14/2012,782,2.75
3201,1/11/2011,782,3.67
3202,1/29/2011,782,6.16
3203,6/17/2011,782,6.11
3204,9/16/2015,782,5.5
3205,9/10/2010,782,24.59
3206,1/27/2011,782,9.07
3207,4/29/2012,782,5.33
3208,11/28/2013,782,13.33
3209,2/26/2014,782,14.63
3210,12/14/2013,783,12.21
3211,4/27/2014,783,9.07
3212,1/19/2015,783,9.79
3213,8/31/2014,783,8.58
3214,5/13/2014,784,6.69
3215,12/20/2014,784,4.26
3216,2/13/2015,784,1.61
3217,9/20/2015,784,22.82
3218,2/19/2015,784,3.75
3219,5/12/2015,784,2.59
3220,4/16/2011,785,14.17
3221,7/7/2011,785,2.04
3222,12/11/2012,785,16.68
3223,1/3/2015,785,6.15
3224,3/22/2015,785,1.54
3225,7/23/2013,785,5.96
3226,8/1/2014,785,6.23
3227,7/23/2013,786,0.2
3228,10/1/2015,786,11.02
3229,12/3/2013,786,2.87
3230,5/22/2011,787,4.74
3231,9/7/2012,787,4.98
3232,4/8/2015,787,9.79
3233,2/25/2013,788,4.08
3234,4/19/2015,788,20.17
3235,5/5/2014,788,12.48
3236,3/12/2010,789,0.59
3237,10/18/2010,789,10.48
3238,2/3/2012,789,6.75
3239,8/19/2014,789,8.58
3240,8/14/2013,789,9.25
3241,4/21/2010,790,10.69
3242,5/27/2012,791,12.79
3243,1/15/2015,791,1.17
3244,7/8/2012,791,0.98
3245,3/18/2015,791,2.21
3246,9/25/2014,791,3.67
3247,12/7/2013,791,4
3248,2/26/2012,792,8.99
3249,1/19/2014,792,5.18
3250,3/29/2013,792,0.49
3251,10/12/2012,792,10.93
3252,8/30/2013,792,10.24
3253,5/25/2015,793,3.82
3254,9/2/2015,793,13.93
3255,7/7/2011,794,12.54
3256,8/17/2012,795,8.57
3257,9/17/2011,796,9.04
3258,1/2/2012,796,12.49
3259,4/5/2013,796,8.46
3260,9/28/2011,796,12.18
3261,5/3/2014,796,8.18
3262,8/30/2015,796,14.26
3263,9/10/2014,796,12.42
3264,10/14/2013,797,1.73
3265,7/18/2015,797,3.18
3266,11/2/2014,797,16.48
3267,1/25/2015,797,3.92
3268,9/6/2012,798,12.39
3269,9/5/2014,798,2.97
3270,2/18/2015,798,5.21
3271,10/7/2015,798,16.18
3272,11/17/2014,798,7.82
3273,12/21/2014,798,11.96
3274,7/23/2013,798,6.49
3275,9/10/2012,798,7.11
3276,12/24/2012,799,0.67
3277,5/29/2010,800,8.86
3278,12/13/2010,800,14.23
3279,9/18/2010,800,8.95
3280,8/18/2013,800,0.5
3281,9/16/2010,800,11.22
3282,11/11/2014,800,3.56
3283,6/7/2011,800,5.91
3284,4/25/2011,800,13.16
3285,7/9/2012,800,1.85
3286,10/27/2011,801,1.61
3287,4/2/2014,801,1.99
3288,1/9/2010,802,14.21
3289,4/2/2013,802,5.62
3290,7/6/2012,802,9.29
3291,3/29/2011,802,12.17
3292,12/3/2013,803,0.59
3293,8/6/2015,803,8.75
3294,9/15/2011,804,5.2
3295,4/21/2011,805,2.24
3296,11/22/2013,805,1.58
3297,3/4/2012,805,3.84
3298,4/15/2014,805,7.77
3299,9/3/2013,805,8.62
3300,9/6/2013,805,2.5
3301,12/20/2014,805,11.48
3302,7/26/2011,805,2.79
3303,8/10/2010,806,10.25
3304,12/4/2012,806,13.85
3305,4/7/2012,806,1.25
3306,5/14/2014,806,6.12
3307,1/16/2011,806,8.15
3308,9/7/2015,806,5.89
3309,11/15/2014,807,9.53
3310,10/21/2015,807,1.41
3311,9/25/2015,807,1.55
3312,5/13/2015,807,1.86
3313,2/2/2015,807,4.04
3314,12/13/2014,808,3.86
3315,12/15/2015,808,9.39
3316,2/10/2012,809,7.81
3317,10/21/2012,809,0.47
3318,6/15/2013,809,3.18
3319,1/4/2013,809,5.5
3320,10/26/2013,810,4.08
3321,3/10/2015,810,23.75
3322,12/7/2013,810,0.61
3323,7/30/2015,810,10.44
3324,2/16/2013,811,4.67
3325,7/20/2013,811,0.81
3326,2/25/2014,811,7.93
3327,1/16/2014,811,-1
3328,4/13/2015,811,2.31
3329,7/8/2013,811,7.26
3330,1/9/2014,811,0.53
3331,10/19/2010,812,9.44
3332,9/30/2011,813,14.06
3333,7/12/2013,813,5.76
3334,5/14/2013,813,13.1
3335,9/23/2013,813,8.13
3336,5/7/2012,814,15.08
3337,5/27/2013,814,4.85
3338,9/3/2015,814,0.42
3339,9/10/2010,815,1.7
3340,4/12/2014,815,12.91
3341,2/2/2014,815,10.68
3342,10/13/2011,815,15.51
3343,7/21/2014,815,2.6
3344,8/23/2011,815,0.93
3345,7/18/2015,815,1.75
3346,8/6/2015,815,14.79
3347,6/6/2013,815,1.68
3348,1/31/2010,816,15.04
3349,4/3/2013,816,0.12
3350,7/19/2015,816,4.21
3351,7/22/2013,816,16.5
3352,8/13/2010,816,1.66
3353,8/26/2014,816,9.48
3354,9/20/2013,816,0.34
3355,12/5/2015,816,10.8
3356,4/21/2012,816,3.3
3357,10/4/2013,817,0.32
3358,10/10/2011,818,0.94
3359,9/4/2013,818,18.85
3360,7/14/2015,818,9.27
3361,12/24/2013,818,4.07
3362,8/4/2015,818,6.72
3363,9/15/2015,819,18.27
3364,11/16/2015,819,9.94
3365,1/7/2013,820,10.44
3366,7/26/2015,820,24.5
3367,1/2/2014,821,12.63
3368,8/10/2015,821,5.41
3369,8/13/2015,821,3.18
3370,1/12/2015,821,3.32
3371,5/8/2014,821,5.39
3372,1/25/2015,821,1.01
3373,2/9/2015,822,0.73
3374,10/3/2010,823,7.59
3375,11/8/2013,823,20.87
3376,7/26/2015,823,10.34
3377,8/17/2012,823,13.38
3378,12/1/2012,823,19.74
3379,6/30/2012,824,4.66
3380,3/15/2015,824,16.1
3381,8/10/2014,824,9.49
3382,10/2/2015,824,21.16
3383,11/16/2014,824,9.52
3384,12/7/2013,824,10.03
3385,10/24/2014,825,12.12
3386,4/21/2012,826,9.65
3387,12/9/2012,826,9.65
3388,2/10/2010,827,3.4
3389,3/31/2013,827,2.16
3390,4/30/2012,827,9.96
3391,2/27/2013,827,11.06
3392,6/3/2014,827,5.84
3393,6/19/2012,827,9.83
3394,9/29/2012,827,4.6
3395,4/2/2013,827,2.88
3396,2/7/2010,828,16.19
3397,2/11/2012,828,16.96
3398,12/5/2014,828,4.33
3399,11/27/2011,828,16.18
3400,6/4/2014,829,2.14
3401,4/28/2012,830,1.18
3402,1/11/2014,830,1.43
3403,5/12/2012,830,13.64
3404,6/14/2015,831,7.55
3405,7/16/2015,832,9.63
3406,12/26/2015,832,6.55
3407,6/7/2015,833,0.08
3408,6/18/2014,834,4.68
3409,8/28/2014,834,0.07
3410,8/17/2014,834,12.28
3411,2/15/2015,834,16.16
3412,2/16/2015,834,4.09
3413,6/27/2012,835,13.38
3414,9/3/2014,835,8.77
3415,9/23/2015,835,5.55
3416,7/7/2015,835,8.34
3417,5/3/2015,835,15.83
3418,11/15/2012,835,9.76
3419,12/27/2013,835,14.59
3420,12/4/2013,836,13.62
3421,4/11/2015,836,1.84
3422,4/22/2014,836,3.32
3423,6/2/2015,836,18.02
3424,3/15/2012,837,19.31
3425,1/6/2014,837,2.67
3426,11/1/2014,837,7.29
3427,5/3/2015,837,1.3
3428,5/29/2013,837,1.82
3429,7/5/2015,837,0.85
3430,8/31/2012,837,9.93
3431,7/12/2012,837,8.19
3432,10/21/2013,837,6.6
3433,12/25/2013,837,8
3434,12/13/2012,837,3.06
3435,11/26/2013,838,8.04
3436,10/13/2014,838,1.68
3437,5/13/2014,838,7.67
3438,5/29/2014,838,14.86
3439,11/21/2014,839,2.09
3440,10/26/2011,840,28.28
3441,4/23/2014,840,4.39
3442,12/28/2012,840,2.92
3443,7/12/2012,840,2.31
3444,7/8/2013,840,7.52
3445,1/10/2013,840,5.58
3446,2/4/2013,840,2.54
3447,1/7/2012,840,7.21
3448,9/28/2014,840,2.01
3449,10/25/2014,840,8.86
3450,6/30/2012,841,1.36
3451,2/23/2014,841,5.45
3452,5/13/2015,841,16.87
3453,11/9/2015,841,14.25
3454,4/12/2013,842,5.15
3455,2/7/2015,843,6.51
3456,8/6/2015,843,0.14
3457,5/16/2015,843,2.06
3458,3/4/2015,843,0.75
3459,6/3/2010,844,3.8
3460,10/13/2013,844,4.17
3461,7/21/2014,844,6.02
3462,2/15/2014,844,0.89
3463,9/29/2012,844,6.54
3464,6/8/2012,844,7.94
3465,6/25/2015,844,17.31
3466,9/25/2014,844,9.68
3467,3/7/2011,844,11.02
3468,9/9/2010,845,17.53
3469,10/31/2010,845,1.58
3470,12/3/2012,846,12.99
3471,10/16/2015,846,10.69
3472,1/22/2015,846,3.91
3473,9/29/2013,846,13.52
3474,10/23/2015,846,13.55
3475,3/11/2012,847,6.22
3476,9/8/2013,848,2.97
3477,2/9/2015,848,17.19
3478,12/7/2013,849,13.2
3479,5/23/2015,849,1.56
3480,6/28/2015,849,4.77
3481,12/7/2015,849,12.32
3482,10/28/2015,849,6.13
3483,10/2/2014,849,18.26
3484,8/16/2015,849,4.62
3485,1/16/2013,850,0.94
3486,5/29/2015,850,11.21
3487,7/1/2015,850,5.23
3488,10/22/2015,850,12.65
3489,3/2/2015,850,1.53
3490,12/13/2013,850,4.11
3491,7/13/2014,850,5.07
3492,2/26/2014,850,13.88
3493,10/2/2015,850,4.06
3494,8/12/2015,850,7.94
3495,1/10/2015,850,9.03
3496,6/9/2013,850,4.61
3497,6/26/2011,851,6.64
3498,11/25/2012,852,19.54
3499,3/1/2013,852,13.36
3500,3/17/2015,853,1.76
3501,4/17/2015,853,6.09
3502,6/3/2010,854,10.69
3503,10/11/2014,854,3.65
3504,10/29/2014,854,15.62
3505,11/23/2010,854,6.32
3506,12/3/2012,854,10.99
3507,10/12/2012,855,7.13
3508,6/30/2015,856,2.8
3509,10/1/2015,856,7.2
3510,9/28/2015,856,3.33
3511,8/13/2015,856,3.73
3512,4/29/2013,857,7.92
3513,6/12/2015,857,4.28
3514,11/15/2013,857,9.18
3515,5/4/2015,857,0.53
3516,3/28/2015,857,4.72
3517,4/17/2015,857,3.99
3518,9/3/2015,857,11.42
3519,10/13/2011,858,25.17
3520,7/9/2012,859,7.47
3521,4/14/2014,859,7.33
3522,5/17/2013,859,14.86
3523,2/12/2013,859,8.04
3524,8/15/2012,859,17.5
3525,4/1/2011,860,13
3526,7/9/2012,860,7.44
3527,5/25/2012,860,4.72
3528,3/13/2013,860,3.28
3529,6/6/2015,860,9.34
3530,6/23/2015,860,8.29
3531,12/20/2013,860,12.65
3532,4/22/2012,860,1.42
3533,12/31/2012,860,11.08
3534,10/13/2015,860,6.61
3535,11/1/2015,860,0.13
3536,11/11/2013,860,13.69
3537,2/19/2013,861,4.72
3538,5/4/2015,861,6.4
3539,1/4/2015,861,15.25
3540,9/7/2014,861,8.72
3541,6/29/2015,861,1.56
3542,2/11/2014,861,7.08
3543,12/20/2013,862,6.76
3544,6/26/2011,863,20.86
3545,5/14/2013,863,10.99
3546,1/28/2012,863,5.65
3547,1/3/2013,863,0.58
3548,9/11/2011,863,12.63
3549,6/29/2013,863,0.26
3550,8/5/2012,864,2.57
3551,8/16/2012,864,6.91
3552,7/5/2013,864,8.18
3553,11/14/2013,864,2.24
3554,12/17/2013,864,0.07
3555,5/27/2014,865,3.57
3556,8/12/2014,865,3.38
3557,9/13/2015,865,5.7
